,gene_symbol,identifier,clan,duplication_score,netto_dup,orthologs_cnt,human_dup,human_frac,dev_from_mean,human_protein_cnt
4046,DTNA,ENSGT00760000119237_ENSG00000134769,motif,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
4047,MSN,ENSGT00920000148976_ENSG00000147065,motif,0.458109073589,11,17,1,0.0909090909091,0.925669853806,1
4048,NKX2-2,ENSGT00910000144003_ENSG00000125820,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4049,TMEM183A,ENSGT00390000009310_ENSG00000163444,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4050,ASXL3,ENSGT00520000055578_ENSG00000141431,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
4051,GRIA3,ENSGT00910000143978_ENSG00000125675,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
4052,COPS3,ENSGT00490000043408_ENSG00000141030,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
4053,TAF2,ENSGT00390000000420_ENSG00000064313,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4054,DOCK4,ENSGT00610000085806_ENSG00000128512,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
4055,NHLRC2,ENSGT00390000015483_ENSG00000196865_NHL,Beta_propeller,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4056,FRMD8,ENSGT00530000063721_ENSG00000126391,motif,0.707986750092,11,11,0,0.0,-0.0743301461938,1
4057,OPLAH,ENSGT00390000013463_ENSG00000178814,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4058,SAMM50,ENSGT00390000011355_ENSG00000100347,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4059,CU633980.1,ENSGT00390000010669_ENSG00000277277,motif,0.178785425101,5,10,0,0.0,-0.0743301461938,2
4060,MED14,ENSGT00390000001021_ENSG00000180182,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4061,PIEZO1,ENSGT00390000013029_ENSG00000103335,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4062,APLP2,ENSGT00530000063252_ENSG00000084234,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4063,ARNTL,ENSGT00760000118788_ENSG00000133794,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4064,GPR85,ENSGT00890000139436_ENSG00000164604,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
4065,RASGRF1,ENSGT00910000143985_ENSG00000058335,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4066,ATXN10,ENSGT00390000010377_ENSG00000130638_Atx10homo_assoc,Atx10homo_assoc,0.627703875072,12,14,1,0.0833333333333,0.925669853806,1
4067,RALGAPA1,ENSGT00760000119182_ENSG00000174373,motif,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
4068,HPS4,ENSGT00390000007349_ENSG00000100099,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
4069,TRRAP,ENSGT00390000017961_ENSG00000196367,motif,0.556275303644,11,14,0,0.0,-0.0743301461938,1
4070,RBMX,ENSGT00710000106295_ENSG00000147274,motif,-0.00606130711394,3,35,0,0.0,-0.0743301461938,9
4071,ABHD16A,ENSGT00390000017119_ENSG00000204427,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
4072,UBR2,ENSGT00530000063055_ENSG00000024048,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
4073,FGD1,ENSGT00920000148981_ENSG00000102302,motif,-0.201104158999,1,11,0,0.0,-0.0743301461938,1
4074,PRDM11,ENSGT00920000149076_ENSG00000019485,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4075,AC010531.1,ENSGT00390000001368_ENSG00000131152,motif,0.119190283401,5,15,0,0.0,-0.0743301461938,2
4076,FAM193B,ENSGT00390000000973_ENSG00000146067,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
4077,ZBTB12,ENSGT00760000119063_ENSG00000204366_zf-C2H2,C2H2-zf,-0.11019506809,2,11,0,0.0,-0.0743301461938,1
4078,NSMF,ENSGT00390000000459_ENSG00000165802,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4079,RIPOR2,ENSGT00490000043360_ENSG00000111913,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4080,DEPDC1B,ENSGT00530000063030_ENSG00000035499,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4081,FBXO24,ENSGT00390000017455_ENSG00000106336,motif,-0.0265182186235,3,8,0,0.0,-0.0743301461938,1
4082,DNM1,ENSGT00760000119213_ENSG00000106976,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
4083,FLAD1,ENSGT00390000007266_ENSG00000160688,motif,0.484846732215,10,14,0,0.0,-0.0743301461938,1
4084,ABL2,ENSGT00760000119011_ENSG00000143322,motif,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
4085,WDR54,ENSGT00390000014530_ENSG00000005448,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4086,MAT1A,ENSGT00500000044811_ENSG00000151224,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4087,FHOD3,ENSGT00870000136417_ENSG00000134775,motif,0.399285544177,10,17,0,0.0,-0.0743301461938,1
4088,NSD2,ENSGT00780000121845_ENSG00000109685_PHD,zf-FYVE-PHD,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4089,SEC62,ENSGT00390000002757_ENSG00000008952,motif,-0.158010410642,1,14,1,1.0,0.925669853806,1
4090,C8A,ENSGT00550000074478_ENSG00000157131,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4091,APMAP,ENSGT00440000039984_ENSG00000101474,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4092,TXNDC9,ENSGT00390000015645_ENSG00000115514,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4093,TBC1D19,ENSGT00390000015965_ENSG00000109680,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4094,NANOG,ENSGT00670000098076_ENSG00000111704,motif,-0.11019506809,2,11,0,0.0,-0.0743301461938,2
4095,TPP1,ENSGT00390000008684_ENSG00000166340,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4096,HNF4A,ENSGT00760000118948_ENSG00000101076,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
4097,TP63,ENSGT00390000015092_ENSG00000073282,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
4098,ALDH18A1,ENSGT00500000044903_ENSG00000059573,motif,-0.122896986055,1,18,0,0.0,-0.0743301461938,1
4099,CACNA1D,ENSGT00830000128247_ENSG00000157388_Ion_trans,Ion_channel,-0.0484858299595,2,25,0,0.0,-0.0743301461938,1
4100,SPECC1L-ADORA2A,ENSGT00760000118856_ENSG00000258555,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
4101,RALBP1,ENSGT00920000148941_ENSG00000017797,motif,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
4102,ETF1,ENSGT00390000009004_ENSG00000120705,motif,0.556275303644,11,14,0,0.0,-0.0743301461938,1
4103,OSBPL10,ENSGT00550000074515_ENSG00000144645,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4104,NOS1,ENSGT00840000129757_ENSG00000089250,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4105,SEC22B,ENSGT00510000046833_ENSG00000265808,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
4106,ENO1,ENSGT00910000144064_ENSG00000074800,motif,-0.146006624954,0,22,0,0.0,-0.0743301461938,1
4107,SOX5,ENSGT00760000119274_ENSG00000134532,motif,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
4108,SOS1,ENSGT00910000143985_ENSG00000115904,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4109,DIP2A,ENSGT00390000005268_ENSG00000160305,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
4110,CDC20B,ENSGT00870000136444_ENSG00000164287_ANAPC4_WD40,Beta_propeller,-0.321214574899,0,10,0,0.0,-0.0743301461938,1
4111,PEX6,ENSGT00550000074953_ENSG00000124587_AAA_16,P-loop_NTPase,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4112,PRKAA2,ENSGT00900000140868_ENSG00000162409,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4113,PLEKHD1,ENSGT00510000048833_ENSG00000175985,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4114,MARCH2,ENSGT00920000148985_ENSG00000099785,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4115,PMPCA,ENSGT00550000074666_ENSG00000165688,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4116,ATP6AP2,ENSGT00390000008856_ENSG00000182220,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4117,PPP2R5D,ENSGT00550000074525_ENSG00000112640,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4118,BMPR2,ENSGT00760000118876_ENSG00000204217,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4119,PSMB7,ENSGT00510000046533_ENSG00000136930,motif,-0.170165057614,1,13,0,0.0,-0.0743301461938,1
4120,IP6K1,ENSGT00390000014381_ENSG00000176095,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4121,CCDC93,ENSGT00390000011294_ENSG00000125633,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4122,RPAP3,ENSGT00900000140844_ENSG00000005175_TPR_1,TPR,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4123,PENK,ENSGT00530000063761_ENSG00000181195,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4124,ACSL6,ENSGT00690000101725_ENSG00000164398,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
4125,NR1D2,ENSGT00870000136388_ENSG00000174738,motif,0.270561017929,7,14,0,0.0,-0.0743301461938,1
4126,LDOC1,ENSGT00510000047956_ENSG00000182195,motif,0.464642375169,6,6,1,0.166666666667,0.25900318714,3
4127,BEND7,ENSGT00390000004595_ENSG00000165626,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
4128,HHIP,ENSGT00530000063250_ENSG00000164161,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4129,GHR,ENSGT00530000063112_ENSG00000112964,motif,-0.122896986055,1,18,0,0.0,-0.0743301461938,1
4130,ADSL,ENSGT00390000013486_ENSG00000239900,motif,0.0606041731548,4,13,0,0.0,-0.0743301461938,1
4131,PCYOX1L,ENSGT00390000011206_ENSG00000145882,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4132,CWF19L2,ENSGT00530000063414_ENSG00000152404,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4133,JUP,ENSGT00730000110821_ENSG00000173801_Arm,TPR,-0.116428723631,1,19,0,0.0,-0.0743301461938,1
4134,EPHX4,ENSGT00530000063213_ENSG00000172031,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4135,CCDC86,ENSGT00390000017281_ENSG00000110104,motif,2.94696356275,15,4,0,0.0,-0.0743301461938,1
4136,TGFBRAP1,ENSGT00530000063596_ENSG00000135966,motif,-0.158010410642,1,14,1,1.0,0.925669853806,1
4137,RBMXL3,ENSGT00710000106295_ENSG00000175718,motif,0.422510121457,18,35,0,0.0,-0.0743301461938,9
4138,DNTT,ENSGT00530000063002_ENSG00000107447,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4139,SIX6,ENSGT00540000070251_ENSG00000184302,motif,0.0562753036437,4,14,0,0.0,-0.0743301461938,1
4140,PGM1,ENSGT00390000011831_ENSG00000079739,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4141,AAGAB,ENSGT00390000007218_ENSG00000103591,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4142,FNBP1,ENSGT00510000046403_ENSG00000187239,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4143,CYFIP2,ENSGT00500000044831_ENSG00000055163,motif,0.413418160787,9,14,0,0.0,-0.0743301461938,1
4144,PPP6R2,ENSGT00390000009899_ENSG00000100239_SAPS,SAPS,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4145,AMOT,ENSGT00530000063846_ENSG00000126016,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
4146,ABCB7,ENSGT00440000033373_ENSG00000131269,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4147,VAX2,ENSGT00910000144043_ENSG00000116035,motif,-0.24579397211,1,9,0,0.0,-0.0743301461938,1
4148,STAT3,ENSGT00760000119236_ENSG00000168610,motif,0.137527250078,5,13,0,0.0,-0.0743301461938,1
4149,RANBP10,ENSGT00530000063160_ENSG00000141084,motif,-0.0163189037683,3,13,0,0.0,-0.0743301461938,1
4150,CDR2,ENSGT00390000018570_ENSG00000140743,motif,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
4151,CAMK2G,ENSGT00760000118944_ENSG00000148660,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
4152,NGEF,ENSGT00550000074493_ENSG00000066248,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4153,EFCAB7,ENSGT00390000015466_ENSG00000203965,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4154,TREX2,ENSGT00390000012715_ENSG00000183479,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,2
4155,VSIG10,ENSGT00840000129907_ENSG00000176834_Ig_3,Ig,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4156,APPL2,ENSGT00710000106752_ENSG00000136044,motif,0.199132446501,6,14,0,0.0,-0.0743301461938,1
4157,TP73,ENSGT00390000015092_ENSG00000078900,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4158,MNT,ENSGT00510000048287_ENSG00000070444,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4159,AC068547.1,ENSGT00390000002740_ENSG00000283228,motif,-0.0124791617052,3,17,1,0.333333333333,0.425669853806,2
4160,UBE2Q1,ENSGT00390000018573_ENSG00000160714,motif,-0.0884858299595,1,25,1,1.0,0.425669853806,2
4161,ZMIZ1,ENSGT00550000074410_ENSG00000108175,motif,0.0437696806118,4,18,0,0.0,-0.0743301461938,1
4162,TMEM204,ENSGT00390000015528_ENSG00000131634,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4163,NADK,ENSGT00390000013792_ENSG00000008130,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4164,TRAM1,ENSGT00510000046470_ENSG00000067167,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
4165,COG1,ENSGT00390000017136_ENSG00000166685,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4166,LRRCC1,ENSGT00920000149086_ENSG00000133739_LRR_4,LRR,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4167,GDAP1L1,ENSGT00510000046788_ENSG00000124194,motif,-0.100552079499,1,22,0,0.0,-0.0743301461938,2
4168,TRIT1,ENSGT00390000015214_ENSG00000043514,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4169,CRMP1,ENSGT00760000119241_ENSG00000072832,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
4170,POLL,ENSGT00530000063002_ENSG00000166169,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4171,TRAIP,ENSGT00390000007696_ENSG00000183763,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4172,UBQLN1,ENSGT00390000005720_ENSG00000135018,motif,0.185856950067,6,15,0,0.0,-0.0743301461938,2
4173,PLCB2,ENSGT00760000118936_ENSG00000137841,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4174,ZFPL1,ENSGT00390000009753_ENSG00000162300,motif,-0.121214574899,2,10,0,0.0,-0.0743301461938,1
4175,NAT10,ENSGT00390000009140_ENSG00000135372,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4176,WASHC4,ENSGT00390000002524_ENSG00000136051,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4177,PTCD1,ENSGT00390000015597_ENSG00000106246_PPR_2,TPR,-0.214143049933,0,15,0,0.0,-0.0743301461938,2
4178,NSUN2,ENSGT00660000095589_ENSG00000037474,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4179,SPATA31A7,ENSGT00530000063191_ENSG00000276040,motif,0.531983805668,8,9,7,0.875,0.800669853806,8
4180,KCNK4,ENSGT00760000118858_ENSG00000182450,motif,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
4181,LMOD1,ENSGT00760000119226_ENSG00000163431,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
4182,RNF111,ENSGT00730000110863_ENSG00000157450,motif,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
4183,HEXDC,ENSGT00390000014852_ENSG00000169660,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
4184,TMEM222,ENSGT00390000007371_ENSG00000186501,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4185,ZNF280B,ENSGT00530000063300_ENSG00000275004,motif,-0.146006624954,0,22,0,0.0,-0.0743301461938,5
4186,DCP1B,ENSGT00390000014855_ENSG00000151065,motif,-0.184345479082,1,12,0,0.0,-0.0743301461938,1
4187,P2RX2,ENSGT00390000016028_ENSG00000187848,motif,-0.053036437247,3,4,1,0.333333333333,0.925669853806,1
4188,ADAMTS18,ENSGT00900000140815_ENSG00000140873_TSP_1,TSP_1,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4189,EYA4,ENSGT00390000008860_ENSG00000112319,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4190,ACSBG1,ENSGT00690000101725_ENSG00000103740,motif,-0.101012145749,2,12,0,0.0,-0.0743301461938,1
4191,LONP1,ENSGT00530000063553_ENSG00000196365,motif,-0.0865818392134,2,14,1,0.5,0.925669853806,1
4192,CAT,ENSGT00390000018100_ENSG00000121691,motif,-0.160607287449,0,20,0,0.0,-0.0743301461938,1
4193,DCLK2,ENSGT00840000129744_ENSG00000170390,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4194,ATP2C1,ENSGT00890000139334_ENSG00000017260,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4195,LARP6,ENSGT00830000128323_ENSG00000166173,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4196,DNM1L,ENSGT00760000119213_ENSG00000087470,motif,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
4197,CAPN12,ENSGT00760000118971_ENSG00000182472,motif,-0.0212145748988,3,10,0,0.0,-0.0743301461938,1
4198,MCCC1,ENSGT00550000074675_ENSG00000078070,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4199,CYLD,ENSGT00390000018123_ENSG00000083799_CAP_GLY,SH3,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4200,ELMO2,ENSGT00390000014155_ENSG00000062598,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4201,ELF4,ENSGT00760000118996_ENSG00000102034,motif,-0.221214574899,1,10,0,0.0,-0.0743301461938,1
4202,ADGRA3,ENSGT00920000148954_ENSG00000152990,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4203,HMGCS1,ENSGT00390000006096_ENSG00000112972,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4204,KAT6A,ENSGT00920000148999_ENSG00000083168,motif,-0.0151532677848,3,14,0,0.0,-0.0743301461938,1
4205,SGMS2,ENSGT00390000001630_ENSG00000164023,motif,-0.12848582996,0,25,0,0.0,-0.0743301461938,2
4206,RUNDC3B,ENSGT00550000074558_ENSG00000105784,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4207,TRPM1,ENSGT00760000119127_ENSG00000134160,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
4208,ARMC1,ENSGT00390000014100_ENSG00000104442,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,1
4209,COG2,ENSGT00390000012040_ENSG00000135775,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4210,NR0B1,ENSGT00390000015719_ENSG00000169297_NR_Repeat,NR_Repeat,0.0656545209177,4,12,1,0.25,0.925669853806,1
4211,SNRNP200,ENSGT00640000091272_ENSG00000144028,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4212,DHX15,ENSGT00910000144017_ENSG00000109606,motif,0.0525236167341,4,15,0,0.0,-0.0743301461938,1
4213,CEL,ENSGT00760000118946_ENSG00000170835,motif,1.23232118758,18,12,15,0.833333333333,14.9256698538,1
4214,GRHL2,ENSGT00760000119235_ENSG00000083307,motif,0.340462014765,9,17,0,0.0,-0.0743301461938,1
4215,NSRP1,ENSGT00730000111127_ENSG00000126653,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4216,HOXA2,ENSGT00910000144005_ENSG00000105996,motif,-0.0713026911169,2,17,0,0.0,-0.0743301461938,1
4217,TDG,ENSGT00390000000987_ENSG00000139372,motif,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
4218,CRAMP1,ENSGT00390000003337_ENSG00000007545,motif,-0.0132591093117,3,16,0,0.0,-0.0743301461938,2
4219,TMEM266,ENSGT00530000063670_ENSG00000169758,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4220,MYO1F,ENSGT00920000148963_ENSG00000142347,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4221,ASB11,ENSGT00920000148951_ENSG00000165192_Ank_2,Ank,-0.292013249908,0,11,0,0.0,-0.0743301461938,1
4222,PCSK5,ENSGT00750000117358_ENSG00000099139_GF_recep_IV,GF_recep_C-rich,-0.130126220529,1,17,0,0.0,-0.0743301461938,1
4223,CTNNA1,ENSGT00550000074411_ENSG00000044115,motif,-0.0141430499325,3,15,0,0.0,-0.0743301461938,1
4224,SNRK,ENSGT00900000140806_ENSG00000163788,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4225,PDK1,ENSGT00550000074574_ENSG00000152256,motif,0.0492408906883,4,16,0,0.0,-0.0743301461938,1
4226,TOM1L2,ENSGT00920000148990_ENSG00000175662,motif,-0.18894974994,0,17,0,0.0,-0.0743301461938,1
4227,B4GALT2,ENSGT00760000119140_ENSG00000117411,motif,0.214450327001,6,13,0,0.0,-0.0743301461938,1
4228,DDX17,ENSGT00920000149008_ENSG00000100201,motif,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
4229,CBWD5,ENSGT00640000091523_ENSG00000147996,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,5
4230,PDHX,ENSGT00890000139393_ENSG00000110435,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4231,PLCB1,ENSGT00760000118936_ENSG00000182621,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4232,FERMT2,ENSGT00390000013444_ENSG00000073712,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
4233,FKBP8,ENSGT00920000149068_ENSG00000105701_TPR_1,TPR,-0.0117858749438,3,18,0,0.0,-0.0743301461938,1
4234,TMCC1,ENSGT00390000007639_ENSG00000172765,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4235,ERLIN1,ENSGT00390000014666_ENSG00000107566,motif,-0.0932419806914,2,13,0,0.0,-0.0743301461938,1
4236,FBXL18,ENSGT00390000015109_ENSG00000155034,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4237,PA2G4,ENSGT00530000063220_ENSG00000170515,motif,-0.0124791617052,3,17,0,0.0,-0.0743301461938,1
4238,AFF3,ENSGT00530000063217_ENSG00000144218,motif,-0.0606072874494,2,20,0,0.0,-0.0743301461938,1
4239,FIG4,ENSGT00550000074943_ENSG00000112367,motif,-0.0757591093117,2,16,0,0.0,-0.0743301461938,1
4240,OPN1MW3,ENSGT00760000118977_ENSG00000269433,motif,-0.146006624954,0,22,0,0.0,-0.0743301461938,4
4241,PRKD3,ENSGT00910000144054_ENSG00000115825,motif,-0.147476383266,1,15,0,0.0,-0.0743301461938,1
4242,UBFD1,ENSGT00390000012857_ENSG00000103353,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4243,MARK2,ENSGT00900000140806_ENSG00000072518,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4244,ANAPC5,ENSGT00390000018674_ENSG00000089053_ANAPC5,TPR,0.919190283401,17,15,0,0.0,-0.0743301461938,1
4245,INTS10,ENSGT00390000010950_ENSG00000104613,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4246,DHX8,ENSGT00910000144017_ENSG00000067596,motif,0.0492408906883,4,16,0,0.0,-0.0743301461938,1
4247,RNF40,ENSGT00390000002866_ENSG00000103549,motif,-0.184345479082,1,12,1,1.0,0.925669853806,1
4248,ULK1,ENSGT00910000144033_ENSG00000177169,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
4249,HACL1,ENSGT00530000063412_ENSG00000131373,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4250,MCOLN3,ENSGT00390000017126_ENSG00000055732,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
4251,NUDT16,ENSGT00390000016224_ENSG00000198585,motif,-0.0673414304993,2,18,0,0.0,-0.0743301461938,2
4252,GLRA4,ENSGT00760000118821_ENSG00000188828,motif,0.0492408906883,4,16,0,0.0,-0.0743301461938,1
4253,TWF1,ENSGT00530000063868_ENSG00000151239,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4254,CPNE4,ENSGT00760000119085_ENSG00000196353,motif,-0.17845254161,0,18,0,0.0,-0.0743301461938,1
4255,ATP7B,ENSGT00530000063773_ENSG00000123191_HMA,HMA,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4256,PPP1CB,ENSGT00530000062911_ENSG00000213639,motif,0.678785425101,10,10,0,0.0,-0.0743301461938,1
4257,CARD19,ENSGT00390000016408_ENSG00000165233,motif,-0.200759109312,0,16,0,0.0,-0.0743301461938,1
4258,AQR,ENSGT00810000125415_ENSG00000021776,motif,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4259,ZNF438,ENSGT00390000014526_ENSG00000183621,motif,-0.247088134538,0,13,0,0.0,-0.0743301461938,1
4260,EFTUD2,ENSGT00870000136483_ENSG00000108883,motif,0.137527250078,5,13,0,0.0,-0.0743301461938,1
4261,TFAP4,ENSGT00390000015189_ENSG00000090447,motif,-0.138259109312,1,16,0,0.0,-0.0743301461938,1
4262,KIF5C,ENSGT00910000143992_ENSG00000168280,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4263,ATP11B,ENSGT00910000144008_ENSG00000058063,motif,-0.158010410642,1,14,0,0.0,-0.0743301461938,1
4264,KCNH8,ENSGT00900000140833_ENSG00000183960,motif,0.270561017929,7,14,0,0.0,-0.0743301461938,1
4265,TBC1D1,ENSGT00750000117238_ENSG00000065882,motif,-0.0808097165992,2,15,0,0.0,-0.0743301461938,1
4266,RABEPK,ENSGT00760000119086_ENSG00000136933_Kelch_4,Beta_propeller,-0.229438982071,0,14,0,0.0,-0.0743301461938,1
4267,PTGS2,ENSGT00390000010743_ENSG00000073756,motif,-0.214143049933,0,15,0,0.0,-0.0743301461938,1
4268,RNF121,ENSGT00390000013075_ENSG00000137522,motif,-0.267678812416,0,12,0,0.0,-0.0743301461938,1
4269,CDC42EP3,ENSGT00730000110928_ENSG00000163171,motif,-0.0865818392134,2,14,0,0.0,-0.0743301461938,1
